draw	mask_moran_section_median_abs_delta	global_moran_section_median_abs_delta
470	2.0311510560339086e-05	0.03840806276744906
471	2.0172260513949547e-05	0.027981095447333536
472	2.3908682017237393e-05	0.03749554399452858
473	2.711654413592446e-05	0.04280711268937579
474	1.644018707634698e-05	0.04348988420690825
475	1.72248046247242e-05	0.03506484456105302
476	2.2719752520605763e-05	0.02244548756797378
477	2.0345965465906612e-05	0.03196319219387392
478	1.299628011028342e-05	0.03089940785728535
479	2.179042707356471e-05	0.04912567766022208
480	2.3095810117362836e-05	0.03133183180790017
481	2.037188022269154e-05	0.030621077760727505
482	2.3267874777410658e-05	0.033841856772600126
483	2.1204132052699e-05	0.03204855114554547
484	1.9301642516983408e-05	0.037513050829445074
485	1.386478550952086e-05	0.035366176713006264
486	2.7073379794850805e-05	0.04337386732738194
487	1.6725011365736897e-05	0.04073891907875271
488	2.5458027753472168e-05	0.035130198245431475
489	2.0661026157331452e-05	0.04214458460135828
490	1.6447622663895434e-05	0.03057223729314955
491	1.4331583447213525e-05	0.0291759641682455
492	1.8210079991087813e-05	0.032242154434817094
493	1.9804281718383e-05	0.03680595740123885
494	1.3895956116227737e-05	0.035924229933417866
495	3.002357443937509e-05	0.03989518281511065
496	2.0138020420723546e-05	0.029894185822761564
497	1.2143151398719132e-05	0.016637116689085046
498	2.8776141454078807e-05	0.03912801349478581
499	1.9937103000577938e-05	0.024741940846085803
500	2.39183050187719e-05	0.03817584709286592
501	1.2917863728492684e-05	0.03695098178305398
502	1.5021331437992114e-05	0.029953329307255916
503	1.9703292396366923e-05	0.02858347896041999
504	1.429358513027612e-05	0.045089525875757985
505	1.7853753795260552e-05	0.026603370925416897
506	3.207294313672254e-05	0.03929719880438026
507	2.2549302699848006e-05	0.026917920101068304
508	2.6612546869336784e-05	0.035765437708392134
509	1.5614813162645458e-05	0.029545324697653877
510	2.2751056897030164e-05	0.03272667157815323
511	2.9314151650972065e-05	0.03221905346660223
512	2.310827611651245e-05	0.03917715918611683
513	1.3189770102534082e-05	0.04020129101471309
514	3.424296088505585e-05	0.03825201028097333
515	2.488305218573128e-05	0.032273080891741635
516	2.196948739126292e-05	0.036912944820885696
517	2.1611863538738285e-05	0.03768305257342083
518	1.8591948189206065e-05	0.04742489906037575
519	2.2683592378947015e-05	0.042535042771999265
520	2.5983407585028484e-05	0.039325648576030686
521	1.3176654153790324e-05	0.028205303229284495
522	1.8779415158043378e-05	0.048647529623074864
523	2.0852885892264084e-05	0.025745462860056523
524	2.0781498967947787e-05	0.039087998579305505
525	2.8295756250407145e-05	0.047165966565815065
526	2.5800277280697836e-05	0.04001873998709893
527	2.1279930089657118e-05	0.038787789105043324
528	3.260389602749436e-05	0.03169154247359349
529	1.141861855681603e-05	0.028926767937403786
530	2.5091114145281423e-05	0.031011729340277044
531	2.193079955295496e-05	0.040897961468398275
532	2.9106743494738962e-05	0.034367197497159774
533	1.0959117890785297e-05	0.03772817826194638
534	2.3669135469139846e-05	0.03025519263061663
535	1.9798130318798846e-05	0.0156782797404795
536	3.607450683251745e-05	0.02950463678256876
537	2.177142616632821e-05	0.02397459406528815
538	1.9565235714912033e-05	0.04144636745323482
539	2.5446292235803414e-05	0.04910987062709349
540	1.5042760097006003e-05	0.04284648988745418
541	3.4209698257625654e-05	0.025106069095059802
542	2.3378297459936137e-05	0.029042475705620907
543	3.1464958395954756e-05	0.031248695248689146
544	4.2364602510475136e-05	0.02815287268030943
545	1.809069854191714e-05	0.03437217131914541
546	2.057881190398181e-05	0.036552946201635295
547	2.231477593470088e-05	0.033144088844568986
548	1.9921903117448014e-05	0.019843261225398062
549	2.3419766997295755e-05	0.040642046360772066
550	3.0243597162055158e-05	0.03497903508154854
551	1.895581971828042e-05	0.028315300453666037
552	2.0418931193172396e-05	0.03472894336085497
553	2.0543071181045036e-05	0.029990251499237452
554	2.8670764365711088e-05	0.03985700026497549
555	2.9853145414954207e-05	0.03111571135898042
556	1.4210623316968096e-05	0.029102928799275368
557	3.629306075447758e-05	0.03937315648034209
558	2.0190855430812782e-05	0.02875106162139457
559	2.2273563223151882e-05	0.02987966865500044
560	2.8639274712888296e-05	0.04145071879745834
561	2.65690437909194e-05	0.03864710032598895
562	2.3343163261968503e-05	0.03704952475953613
563	3.0512839754970322e-05	0.033088147805064
564	2.180126027448437e-05	0.025345364230046796
565	1.9142663450738562e-05	0.02593881746114049
566	1.8011390502642444e-05	0.03983803529021068
567	2.48177872292088e-05	0.026543603230285623
568	1.7585148808285656e-05	0.03518259035002852
569	2.1675964619542742e-05	0.03531040576206684
570	2.2097459216607884e-05	0.036051083613074464
571	3.415899784853238e-05	0.030282457764281623
572	3.045593472736363e-05	0.02981356576842045
573	2.333806455018239e-05	0.037819764769487896
574	1.821742179707042e-05	0.025935038280001488
575	2.7569274572813995e-05	0.03165737061155399
576	1.5926571802993283e-05	0.030337978859067832
577	2.665424729647592e-05	0.03560931373025411
