draw	mask_moran_section_median_abs_delta	global_moran_section_median_abs_delta
233	1.6298933140056204e-05	0.03105894831348585
234	1.53737008610497e-05	0.019271684785773235
235	2.283067262515842e-05	0.022105578319156466
236	2.2363339698627804e-05	0.03431102551983771
237	2.1914561013608447e-05	0.04082586590445987
238	2.315730872919433e-05	0.03821366129205575
239	2.068567106193464e-05	0.03204541735243672
240	1.613032059169517e-05	0.02383482610602766
241	2.2214506674916867e-05	0.02236986137819474
242	1.7339916368382113e-05	0.025881138658212288
243	2.3920959344753134e-05	0.017384146207562408
244	1.1047872283019393e-05	0.018344249034285234
245	9.048994947087607e-06	0.020806820559366862
246	1.2154199907063457e-05	0.03728497057753672
247	1.1019036597344212e-05	0.022541306908379542
248	1.3471533884909515e-05	0.03062682373057202
249	2.1831655522955296e-05	0.019802887475426648
250	2.0553397897984937e-05	0.022390873863703652
251	1.838034389155252e-05	0.020420400656638006
252	2.8610205530334165e-05	0.02506989691865756
253	1.6916715792708592e-05	0.026789806571529882
254	1.741807484768182e-05	0.02874571581691443
255	2.0881137078654355e-05	0.025415408138530767
256	2.5572343891971938e-05	0.033629438411261176
257	2.2514873740060726e-05	0.031868421285220834
258	1.7561084224827772e-05	0.03100324044903447
259	1.647965475447266e-05	0.021642084135736303
260	1.9223208272974024e-05	0.030189000771420182
261	1.9429154935100834e-05	0.01660408600903914
262	1.7929053025778074e-05	0.031169599574069617
263	2.3632630144952704e-05	0.021965901263639447
264	3.270363878977306e-05	0.015417269605513512
265	2.3660511434847598e-05	0.02184693171791302
266	1.658370009944253e-05	0.030553369583422356
267	2.06239651171225e-05	0.0231782858477051
268	1.7545968033993997e-05	0.03273263024588911
269	1.0301185404563984e-05	0.026195195838400364
270	1.8657048725001513e-05	0.029392712424006144
271	1.861023522771975e-05	0.030058612543872213
272	2.284458591534505e-05	0.027633657715518786
273	2.2720403470552486e-05	0.02173798085030019
274	2.2923775746868866e-05	0.023632933593424457
275	1.6746334080455783e-05	0.02613061625665388
276	2.0466116095865794e-05	0.026089854111877787
277	1.6389093274560285e-05	0.022416681157463533
278	2.646565837659265e-05	0.02454182218869419
279	1.6174677949870597e-05	0.028492669592731834
280	1.3526683949785512e-05	0.027871215567924212
281	1.9132816429082156e-05	0.02997759415578713
282	2.4711103804836432e-05	0.023494673474545244
283	2.139837087268559e-05	0.02973780606073306
284	2.5069723495307894e-05	0.030522589096871444
285	1.9089818716150342e-05	0.030135140250240958
286	1.9391551712336086e-05	0.024587956049246098
287	1.7826494387480907e-05	0.02662049503975816
288	2.9529527352245566e-05	0.02887954999086771
289	2.0616628761613298e-05	0.02521331433636373
290	1.380976469643469e-05	0.024691939321956118
291	1.922696143661501e-05	0.023736511348238124
292	8.439975346753725e-06	0.0184830504807994
293	1.9853936994343457e-05	0.03234275883563026
294	1.2879724515118401e-05	0.032858811838749204
295	2.1923409661381288e-05	0.03254963248208598
296	2.1232240649350642e-05	0.023356861634977848
297	2.6390043405981334e-05	0.022689308753093794
