draw	global_moran_section_median_abs_delta	mask_moran_section_median_abs_delta
458	3.242708770034852e-05	0.027659991128111863
459	1.6573155665333683e-05	0.04031315813420028
460	2.2675698363283647e-05	0.03144525295042888
461	9.983984432304638e-06	0.044557392198279644
462	1.8919841676817706e-05	0.04710875663281966
463	1.6263073108563342e-05	0.03339433883440342
464	1.8378572967742146e-05	0.020120824911055976
465	1.8035342302935575e-05	0.04827616724576418
466	2.487788703409155e-05	0.026325478382436956
467	7.944804480242151e-06	0.03543647454256635
468	2.2218660908582266e-05	0.02735676892188238
469	2.3231929024453146e-05	0.026928445079766827
470	1.0220984342390604e-05	0.027684362326259926
471	1.588417186743768e-05	0.044174687492138404
472	2.3870580381696316e-05	0.04261835243808934
473	1.9986004131222757e-05	0.03009213937951047
474	2.103732952024595e-05	0.030387244473319752
475	2.256887840840216e-05	0.03218535167721093
476	3.558099042973162e-05	0.04405022750760429
477	2.4438566377474324e-05	0.038086944262171206
478	2.565888030150055e-05	0.025417019501160265
479	1.4912356710167218e-05	0.02386357657046942
480	1.5618411406764787e-05	0.03879464414996897
481	2.4516164115473416e-05	0.03465992282560745
482	2.058393241635703e-05	0.04309238592512649
483	1.955020514088357e-05	0.02418753284217091
484	1.1711131094493954e-05	0.0372424450521307
485	1.8477396355687237e-05	0.04749982958974208
486	2.5701866184155153e-05	0.04364713624506805
487	2.3025672769905192e-05	0.03805798407115618
488	1.930781775135587e-05	0.0338613585938054
489	1.8127279190774392e-05	0.04032676708161465
490	2.3163928056790795e-05	0.04039245074100532
491	1.853287426287209e-05	0.044642330099830235
492	2.7003270487789555e-05	0.03824528746200953
493	1.7258044060386446e-05	0.03153228608472862
494	2.1900253345252807e-05	0.035719011819658975
495	3.087569921980671e-05	0.041578260429034675
496	2.5846569837173483e-05	0.02619274504010083
497	2.0069741369727057e-05	0.029510063490579136
498	2.86278761712222e-05	0.035713814492224855
499	2.053150391775893e-05	0.04261316082148546
500	2.0917850207663458e-05	0.034750021666657555
501	1.9707636957258523e-05	0.042891039835377814
502	2.1647159679838435e-05	0.04356508450270033
