draw	global_moran_section_median_abs_delta	mask_moran_section_median_abs_delta
240	1.9590160123081346e-05	0.03370392286345924
241	1.5344356628041803e-05	0.026002797196304134
242	1.5602419444071466e-05	0.0254697303098025
243	1.2890721120166829e-05	0.018829384582111953
244	2.007263173303686e-05	0.027103924171952676
245	1.6146843160324414e-05	0.023598247751252424
246	1.198559002380667e-05	0.021218569916303956
247	1.2844152567810518e-05	0.023586789654501568
248	1.1922198128906658e-05	0.02148172683770768
249	1.1643087559661328e-05	0.02855920440111613
250	1.7088074649345038e-05	0.02820091830621743
251	1.8758559565127536e-05	0.032705290234605944
252	1.1930026027420076e-05	0.02623240777518756
253	1.7892908693889487e-05	0.034974299514379116
254	2.1354115826287268e-05	0.014935932001031271
255	1.514560695574374e-05	0.028013507709183517
256	2.3729641313294247e-05	0.03144754716148734
257	1.709022924423209e-05	0.032999858608373456
258	1.819563639442537e-05	0.039037616843061416
259	9.327395329952748e-06	0.02250510006277672
260	1.5218463531217752e-05	0.02586168376794383
261	1.8239132086541113e-05	0.0363097189510756
262	1.5638127557775217e-05	0.026917609688623615
263	1.6830439037565648e-05	0.02491967899162271
264	1.926797145758094e-05	0.029425734701831397
265	9.915472814977372e-06	0.03199126062517874
266	1.4035869774048707e-05	0.02922697260388627
267	1.7485049709681927e-05	0.023054034917986285
268	1.6209693114596635e-05	0.025428730544533932
269	1.0641545286751986e-05	0.02301052497073449
270	1.7211287440197127e-05	0.028826849662409976
271	2.2172460088003276e-05	0.03457018763311473
272	1.6702497331558264e-05	0.02744140170333957
273	1.106470003618687e-05	0.02933569744022567
274	1.5077535758668825e-05	0.024349085945488666
275	1.2081449983384479e-05	0.02792711785680254
276	1.6568334320635203e-05	0.023269803871549546
277	1.72913339728702e-05	0.024130911568980902
278	2.3647153639769214e-05	0.03076166051173759
279	1.812141545518703e-05	0.02341328770022983
280	1.677418208568659e-05	0.025827837375128268
281	2.3299431601673734e-05	0.03028968988576257
282	1.2350157652108763e-05	0.03136096796365208
283	1.7834924242551842e-05	0.02866491829930412
284	1.7540061491986766e-05	0.022254449228352402
285	1.7728003900036385e-05	0.030192601235597413
286	1.9404513026958364e-05	0.03218607887086659
287	1.5460768186342788e-05	0.029690949714660346
288	1.529290487952209e-05	0.027030024234235766
289	1.1565279052404287e-05	0.020695198023945878
290	1.1049541772025634e-05	0.024080944034495688
291	1.0371326767441569e-05	0.026491033460622565
292	6.095423648627696e-06	0.026695776396093735
293	1.278481285771349e-05	0.03363690704928269
294	1.2624854189013934e-05	0.02827457559144817
295	1.2335831994551849e-05	0.025614464918412305
296	1.821278450158531e-05	0.029145939283751844
297	1.6676064531581658e-05	0.02878606869417181
298	1.5858613844295377e-05	0.029519811053533438
299	9.25417609274476e-06	0.02626194859109915
300	1.6935099636018226e-05	0.030029164141389467
301	1.2368742517733511e-05	0.019192101574681528
302	1.6492100934008443e-05	0.027519034572967213
303	1.5211473454131152e-05	0.023927991589270368
304	1.5677189867540492e-05	0.028712549187595318
305	1.6635314764375242e-05	0.022839029263445408
306	1.714986534005758e-05	0.03725069261792365
307	1.7664390798206864e-05	0.025533761305536574
308	1.4896879136541696e-05	0.03483990085336467
309	1.856069546141842e-05	0.03139481504596873
310	1.7081263668037444e-05	0.02932828855652274
311	1.6513292483824604e-05	0.025279821624528652
312	1.3019690812760693e-05	0.018612585232588005
313	1.3328450422248062e-05	0.037926255386274255
314	1.3416775580560314e-05	0.0344698251605236
315	1.52038643704e-05	0.025267697211771467
316	1.5151827668619111e-05	0.026853740340993776
317	1.8079323925598856e-05	0.02429846441700744
318	2.2685584689166594e-05	0.03830283713961443
