program	Level 3 Annotation	cells	gene_coverage	score_zero_fraction	detection_layer	gene	gene_detection_fraction
DC_core	Intra-pancreatic neurons	25			raw UMI counts (same sparse zero pattern as X verified globally)	FCER1A	0.0
DC_core	Intra-pancreatic neurons	25			raw UMI counts (same sparse zero pattern as X verified globally)	CLEC10A	0.0
DC_core	Intra-pancreatic neurons	25			raw UMI counts (same sparse zero pattern as X verified globally)	CD1C	0.0
DC_core	Intra-pancreatic neurons	25			raw UMI counts (same sparse zero pattern as X verified globally)	CST3	0.0
DC_core	Intra-pancreatic neurons	25			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DRA	0.0
DC_core	Intra-pancreatic neurons	25			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPA1	0.0
DC_core	Intra-pancreatic neurons	25			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPB1	0.0
DC_core	Lymphatic	1645	1.0	0.9331306990881459	raw UMI counts (same sparse zero pattern as X verified globally)		
DC_core	Lymphatic	1645			raw UMI counts (same sparse zero pattern as X verified globally)	FCER1A	0.0012158054711246201
DC_core	Lymphatic	1645			raw UMI counts (same sparse zero pattern as X verified globally)	CLEC10A	0.00729483282674772
DC_core	Lymphatic	1645			raw UMI counts (same sparse zero pattern as X verified globally)	CD1C	0.0012158054711246201
DC_core	Lymphatic	1645			raw UMI counts (same sparse zero pattern as X verified globally)	CST3	0.01398176291793313
DC_core	Lymphatic	1645			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DRA	0.007902735562310031
DC_core	Lymphatic	1645			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPA1	0.01033434650455927
DC_core	Lymphatic	1645			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPB1	0.02857142857142857
DC_core	Macrophage	10140	1.0	0.5088757396449705	raw UMI counts (same sparse zero pattern as X verified globally)		
DC_core	Macrophage	10140			raw UMI counts (same sparse zero pattern as X verified globally)	FCER1A	0.0001972386587771203
DC_core	Macrophage	10140			raw UMI counts (same sparse zero pattern as X verified globally)	CLEC10A	0.022287968441814597
DC_core	Macrophage	10140			raw UMI counts (same sparse zero pattern as X verified globally)	CD1C	0.004240631163708087
DC_core	Macrophage	10140			raw UMI counts (same sparse zero pattern as X verified globally)	CST3	0.015187376725838263
DC_core	Macrophage	10140			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DRA	0.26646942800788953
DC_core	Macrophage	10140			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPA1	0.12159763313609467
DC_core	Macrophage	10140			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPB1	0.2857001972386588
DC_core	Malignant	64538	1.0	0.9247730019523381	raw UMI counts (same sparse zero pattern as X verified globally)		
DC_core	Malignant	64538			raw UMI counts (same sparse zero pattern as X verified globally)	FCER1A	0.0002014317146487341
DC_core	Malignant	64538			raw UMI counts (same sparse zero pattern as X verified globally)	CLEC10A	0.00023242120921007777
DC_core	Malignant	64538			raw UMI counts (same sparse zero pattern as X verified globally)	CD1C	0.00017044222008739038
DC_core	Malignant	64538			raw UMI counts (same sparse zero pattern as X verified globally)	CST3	0.05939136632681521
DC_core	Malignant	64538			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DRA	0.01028851219436611
DC_core	Malignant	64538			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPA1	0.005485140537357836
DC_core	Malignant	64538			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPB1	0.008274195047878768
DC_core	Mast	281	1.0	0.9395017793594306	raw UMI counts (same sparse zero pattern as X verified globally)		
DC_core	Mast	281			raw UMI counts (same sparse zero pattern as X verified globally)	FCER1A	0.0035587188612099642
DC_core	Mast	281			raw UMI counts (same sparse zero pattern as X verified globally)	CLEC10A	0.0035587188612099642
DC_core	Mast	281			raw UMI counts (same sparse zero pattern as X verified globally)	CD1C	0.0
DC_core	Mast	281			raw UMI counts (same sparse zero pattern as X verified globally)	CST3	0.0
DC_core	Mast	281			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DRA	0.03202846975088968
DC_core	Mast	281			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPA1	0.0071174377224199285
DC_core	Mast	281			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPB1	0.021352313167259787
DC_core	Natural killer	927	1.0	0.8996763754045307	raw UMI counts (same sparse zero pattern as X verified globally)		
DC_core	Natural killer	927			raw UMI counts (same sparse zero pattern as X verified globally)	FCER1A	0.0
DC_core	Natural killer	927			raw UMI counts (same sparse zero pattern as X verified globally)	CLEC10A	0.002157497303128371
DC_core	Natural killer	927			raw UMI counts (same sparse zero pattern as X verified globally)	CD1C	0.005393743257820928
DC_core	Natural killer	927			raw UMI counts (same sparse zero pattern as X verified globally)	CST3	0.0
DC_core	Natural killer	927			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DRA	0.020496224379719527
DC_core	Natural killer	927			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPA1	0.009708737864077669
DC_core	Natural killer	927			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPB1	0.06796116504854369
DC_core	Neutrophil	98	1.0	0.8367346938775511	raw UMI counts (same sparse zero pattern as X verified globally)		
DC_core	Neutrophil	98			raw UMI counts (same sparse zero pattern as X verified globally)	FCER1A	0.01020408163265306
DC_core	Neutrophil	98			raw UMI counts (same sparse zero pattern as X verified globally)	CLEC10A	0.01020408163265306
DC_core	Neutrophil	98			raw UMI counts (same sparse zero pattern as X verified globally)	CD1C	0.01020408163265306
DC_core	Neutrophil	98			raw UMI counts (same sparse zero pattern as X verified globally)	CST3	0.02040816326530612
DC_core	Neutrophil	98			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DRA	0.12244897959183673
DC_core	Neutrophil	98			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPA1	0.0
DC_core	Neutrophil	98			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPB1	0.02040816326530612
DC_core	Pericyte	11779	1.0	0.9615417268019356	raw UMI counts (same sparse zero pattern as X verified globally)		
DC_core	Pericyte	11779			raw UMI counts (same sparse zero pattern as X verified globally)	FCER1A	0.0008489685032685287
DC_core	Pericyte	11779			raw UMI counts (same sparse zero pattern as X verified globally)	CLEC10A	0.000679174802614823
DC_core	Pericyte	11779			raw UMI counts (same sparse zero pattern as X verified globally)	CD1C	0.00016979370065370574
DC_core	Pericyte	11779			raw UMI counts (same sparse zero pattern as X verified globally)	CST3	0.02122421258171322
DC_core	Pericyte	11779			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DRA	0.003990151965362085
DC_core	Pericyte	11779			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPA1	0.0030562866117667033
DC_core	Pericyte	11779			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPB1	0.011630868494778844
DC_core	Plasma	282	1.0	0.6347517730496454	raw UMI counts (same sparse zero pattern as X verified globally)		
DC_core	Plasma	282			raw UMI counts (same sparse zero pattern as X verified globally)	FCER1A	0.0
DC_core	Plasma	282			raw UMI counts (same sparse zero pattern as X verified globally)	CLEC10A	0.024822695035460994
DC_core	Plasma	282			raw UMI counts (same sparse zero pattern as X verified globally)	CD1C	0.0070921985815602835
DC_core	Plasma	282			raw UMI counts (same sparse zero pattern as X verified globally)	CST3	0.0070921985815602835
DC_core	Plasma	282			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DRA	0.13120567375886524
DC_core	Plasma	282			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPA1	0.08865248226950355
DC_core	Plasma	282			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPB1	0.28368794326241137
DC_core	Schwann	1824	1.0	0.9002192982456141	raw UMI counts (same sparse zero pattern as X verified globally)		
DC_core	Schwann	1824			raw UMI counts (same sparse zero pattern as X verified globally)	FCER1A	0.0
DC_core	Schwann	1824			raw UMI counts (same sparse zero pattern as X verified globally)	CLEC10A	0.0005482456140350877
DC_core	Schwann	1824			raw UMI counts (same sparse zero pattern as X verified globally)	CD1C	0.0010964912280701754
DC_core	Schwann	1824			raw UMI counts (same sparse zero pattern as X verified globally)	CST3	0.044407894736842105
DC_core	Schwann	1824			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DRA	0.01864035087719298
DC_core	Schwann	1824			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPA1	0.010964912280701754
DC_core	Schwann	1824			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPB1	0.04057017543859649
DC_core	Treg	463	1.0	0.9395248380129589	raw UMI counts (same sparse zero pattern as X verified globally)		
DC_core	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	FCER1A	0.0
DC_core	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	CLEC10A	0.0
DC_core	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	CD1C	0.0
DC_core	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	CST3	0.0
DC_core	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DRA	0.008639308855291577
DC_core	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPA1	0.004319654427645789
DC_core	Treg	463			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPB1	0.047516198704103674
DC_core	Treg (activated)	266	1.0	0.9135338345864662	raw UMI counts (same sparse zero pattern as X verified globally)		
DC_core	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	FCER1A	0.0
DC_core	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	CLEC10A	0.0
DC_core	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	CD1C	0.0
DC_core	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	CST3	0.0
DC_core	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DRA	0.022556390977443608
DC_core	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPA1	0.018796992481203006
DC_core	Treg (activated)	266			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DPB1	0.05263157894736842
DC_core	Treg (quiescent)	119	1.0	0.9663865546218487	raw UMI counts (same sparse zero pattern as X verified globally)		
DC_core	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	FCER1A	0.0
DC_core	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	CLEC10A	0.0
DC_core	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	CD1C	0.0
DC_core	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	CST3	0.0
DC_core	Treg (quiescent)	119			raw UMI counts (same sparse zero pattern as X verified globally)	HLA-DRA	0.0
